variance,skewness,kurtosis,entropy,class
11720.35061,-0.348970835,-1.071220413,9.725398609,1
7813.509175,0.440060856,-1.035154549,10.29137275,1
7527.771796,-0.639581031,-0.695245685,9.672962639,1
6832.813951,-0.417329557,-0.959881907,9.591504492,1
6020.548974,-0.60129084,-0.463497124,9.064362534,1
10105.75259,-0.665349089,-0.965593027,9.73523206,1
7899.710799,0.471682762,-0.957958234,10.2420798,1
7050.554626,-0.291116851,-0.818097869,9.652839106,1
8034.753086,0.710943401,-0.603816321,10.26157709,1
18538.49717,0.438901419,-1.358683898,10.74618665,1
13400.36148,-0.870618524,-0.487928526,10.26789105,1
20354.49021,0.399784656,-1.445691163,10.62675029,1
11480.87697,-0.667033971,-0.565667988,10.84273526,1
19588.39581,-0.59481626,-1.17297671,9.337690837,1
23306.14264,0.517672243,-1.447530875,9.604774077,1
11376.70408,0.2785115,-1.162961635,9.769313851,1
16928.94664,-0.751829364,-0.700651514,9.065420882,1
22965.2357,0.399610371,-1.560038302,9.466294139,1
15313.46341,-0.97554902,-0.248983244,8.746151538,1
23229.38342,0.318031348,-1.640753213,9.195927212,1
16552.77138,-0.871345513,-0.642226532,8.72335538,1
22912.05085,0.556148923,-1.39732755,9.26290781,1
12861.79506,-0.986039874,0.018164067,9.181113439,1
21859.56197,0.655160605,-1.168775209,9.704789019,1
16238.73451,-0.581113512,-0.802301777,9.039455033,1
21656.25843,0.439779185,-1.462155595,9.54027185,1
6585.964226,-0.56156297,-0.744165102,9.142947912,1
22039.97257,0.46821631,-1.498086631,9.543720223,1
11244.20252,-1.186760118,0.629084859,8.901542514,1
22760.69932,0.409278794,-1.547895551,9.444527853,1
13705.50399,-0.977731711,-0.143447229,9.036400374,1
19910.45253,-0.421347415,-1.169231541,8.965802676,1
13618.41614,-0.621893546,-0.517477114,10.31566239,1
20585.83124,0.612626538,-1.184723023,10.57161573,1
13401.28101,-0.996324144,-0.092762643,10.25033756,1
21216.39741,0.415139212,-1.488761868,10.50989855,1
11313.57324,-0.166706369,-0.95437931,10.68182377,1
10492.04945,0.266049473,-1.132899865,9.823070986,1
20063.85402,0.363960656,-1.516709587,10.71812844,1
21662.06599,0.546605861,-1.321754376,10.58096878,1
15544.36279,-0.030513081,-1.185219992,10.83202461,1
12191.14738,-0.840566672,-0.326501022,10.33240195,1
20608.33116,0.432020981,-1.386384005,10.69830181,1
18811.12246,0.395520316,-1.387952734,10.71631035,1
14612.83481,-0.72297675,-0.686953128,10.32107818,1
20970.75713,0.393981757,-1.501551727,10.56599464,1
13562.72621,-0.668614862,-0.854022489,10.7733846,1
6036.824846,-0.916005382,0.113737674,9.032264365,1
14247.72599,-0.907091432,-0.339538084,10.13887933,1
20589.93939,0.622764996,-1.215357387,10.47907014,1
13939.50638,-0.35975677,-1.011310278,10.70301411,1
11849.59563,-1.135847038,0.517584636,9.080652805,1
23846.47917,0.462334763,-1.532136123,9.479821164,1
15975.65966,-0.834914765,-0.525882669,9.21778141,1
22824.46516,0.461655793,-1.504155579,9.680726569,1
14624.63667,-1.069860648,-0.150265277,9.128710661,1
24267.89056,0.474112655,-1.540432356,9.626463381,1
18374.41356,-0.724831803,-0.934875504,9.284740643,1
8101.704567,-0.848863485,-0.181165324,9.010775276,1
24152.93391,0.501210142,-1.476939235,9.426859593,1
12380.33738,0.080933778,-0.339621462,10.22329366,1
10936.98313,0.380397155,-0.442527147,9.951336861,1
9829.619539,-0.48358578,-0.963575885,9.253810093,1
4266.427952,-0.224748242,-0.175535226,11.10166799,1
4635.242384,-0.343610436,-0.144220167,10.94145317,1
4871.999158,0.024482772,-0.376884139,11.16703374,1
4954.592187,-0.281277161,-0.542972912,10.94462751,1
6465.372589,-0.628762504,-0.682745938,9.369531394,1
4741.529082,-0.70606491,-0.469858218,9.356469814,1
12193.33744,0.247117421,-1.156197343,9.703615985,1
3803.40564,0.195244964,-0.252040213,10.32883791,1
4054.28918,0.255079735,-0.075629412,10.39929009,1
3862.26978,0.153856012,-0.423488105,10.42799495,1
4094.676798,-0.101148638,-0.108262585,10.43779603,1
6934.573961,-0.881199183,-0.438481423,8.885164313,1
8531.176516,0.419128955,-1.303338915,9.609448684,1
9772.360983,-0.089623916,-1.47379205,9.167694348,1
9620.622349,0.152555937,-1.455449522,9.370956347,1
9355.387913,0.176434306,-1.448774752,9.426377662,1
8883.834385,0.118906987,-1.511465981,9.310186488,1
6997.310296,-0.714055246,-0.688946614,9.02862055,1
8255.548615,0.459443106,-1.305999081,9.543013614,1
7217.876257,-0.631507876,-0.981875844,8.95710917,1
7707.398027,0.561787409,-1.087502281,9.684528653,1
8379.297117,0.182444978,-1.473871931,9.390466684,1
9520.784634,-0.86730609,-0.002858398,9.930910298,1
13356.82443,-1.196771138,0.448860015,9.576613079,1
22581.37584,0.451705627,-1.562557654,10.051675,1
17228.91789,-0.605563762,-1.201031863,9.746529401,1
21575.28377,0.488967802,-1.508175235,10.17170094,1
14855.71335,-1.02184556,-0.206297449,9.729656948,1
11129.21888,0.288744195,-1.04902786,9.749208175,1
21307.69862,0.564913066,-1.437783058,10.24636659,1
9585.105648,-1.204226061,0.669243504,9.683454126,1
21281.02378,0.318114063,-1.647389616,10.13534213,1
22044.84473,-0.115868457,-1.690303831,10.0183491,1
11821.08903,-0.195354086,-1.365772899,10.54517194,1
8811.015982,-0.107491921,-0.686205251,10.78739306,1
9866.998073,-0.283655088,-0.793658585,10.63309176,1
10269.72448,-0.433573331,-0.832717114,10.78231978,1
6402.12065,-0.422791899,-0.715711945,10.7316584,1
10760.95003,-0.180784083,-1.056966993,10.86803709,1
7060.630875,-0.824925853,-0.408942652,9.01548586,1
8691.86133,-0.438699521,-0.95978703,10.76104113,1
7678.09175,-0.403687012,-0.806425332,8.754767225,1
4378.259156,-0.02483093,0.181163536,9.349798639,1
5676.522068,-0.52633013,-0.422276868,8.857016334,1
4603.882792,-0.099418612,-0.020144585,9.339156593,1
7882.504159,-0.508682729,-0.466048801,8.819840273,1
4955.93893,-0.3958246,0.896272954,9.657844571,1
8373.0993,-0.960365224,0.303535885,9.110256608,1
9153.120284,-0.359043218,-0.571053419,9.666573235,1
7336.719545,-0.460324917,-1.092244246,9.228676457,1
11098.68381,-0.511731156,-0.692314957,11.01566868,1
14225.60701,-0.221315959,-1.106359675,10.96667756,1
8117.08075,-0.82805639,-0.087382663,10.35829939,1
13473.39059,-0.147617786,-1.46777432,10.84274119,1
11884.97683,-0.38950677,-1.327251571,10.87766135,1
14603.61713,-0.369379709,-1.241301162,10.82096958,1
15948.12122,-0.102822854,-1.404845133,10.84505078,1
10754.51518,0.320127603,-1.045892561,9.836373493,1
10208.50585,-0.648762168,-0.387816595,10.23568307,1
14843.78452,-0.45746361,-1.197008129,10.89778044,1
14301.94003,-0.311831331,-1.164381072,10.87779489,1
16656.74139,-0.268761075,-1.286851289,10.76887993,1
10500.73935,-0.489964731,-1.053869387,9.262699879,1
12708.54645,-0.153764409,-0.427007196,10.01190416,1
12043.59702,-0.41798045,-1.383274337,10.61880684,1
9728.208098,-0.33432751,-0.954763121,11.1808925,1
9905.811327,-0.609024158,-0.830711194,10.38109027,1
10497.79298,-0.654522873,-1.117309621,10.66683849,1
7355.965312,-1.06384156,0.620617644,9.977973856,1
12189.69573,0.362423705,-1.386127544,10.84452787,1
17368.69231,0.041189961,-1.60872813,10.51502748,1
8220.095787,-0.778203438,0.191787665,10.58468732,1
9123.232746,-0.996857943,0.624381738,9.721678283,1
8070.747201,-1.02867757,0.250031724,10.13801325,1
15565.01284,-0.784014484,-0.892512698,10.31145004,1
8048.338463,-1.242450413,0.742246358,10.18831096,1
17481.73671,-0.187870249,-1.496085808,10.2459701,1
6279.793908,-0.878456701,0.033350197,10.73669819,1
7946.859191,-0.396899244,-0.262234781,10.17217442,1
19668.13274,-0.18630694,-1.54789888,10.34799015,1
19552.28556,-0.092864255,-1.676552082,10.28585061,1
22384.30296,0.20960967,-1.719458566,10.20891986,1
17763.33843,-0.198282024,-1.57050835,10.5407597,1
9465.090957,-0.622196722,-0.831710406,11.05807559,1
9351.827626,-0.724518192,-0.664525255,10.40177975,1
11688.23928,0.457237256,-1.288696506,10.89915316,1
8837.804308,-0.500131345,-0.812714863,10.63330401,1
11764.08701,0.463560861,-1.25549697,10.88645371,1
10860.9846,-0.595656502,-1.001076413,10.39283364,1
9366.447839,-0.700581599,-0.472208404,9.233209171,1
12536.91104,0.450129447,-1.255417029,9.845045881,1
5245.337491,-0.304741268,1.056919451,10.79788378,1
11935.18516,-0.31330259,-1.292168356,9.406556558,1
11691.32748,0.595496622,-1.123123138,9.961893292,1
8923.16527,-0.491986653,-0.881207803,9.274184498,1
11525.82312,0.685561671,-0.872759929,9.927414512,1
9655.738914,-0.608443446,-0.532235133,9.225840822,1
12828.89354,0.575164096,-1.117776833,9.904803262,1
7657.420599,-0.862538808,0.048462241,9.205248129,1
12354.11249,-0.44344279,-1.174777275,9.229919738,1
12991.17281,0.3706634,-1.372671284,9.677789521,1
12758.98858,-0.31007026,-1.329593085,9.316476339,1
13106.53076,0.466948579,-1.32020259,9.758947989,1
11407.11545,-0.420161652,-1.198607471,9.279793369,1
7262.08798,-0.848022854,0.080824518,9.114348623,1
12974.94861,0.540557271,-1.174379134,9.846291146,1
12621.84299,0.412130337,-1.25974277,9.763910231,1
10639.2105,-0.572965184,-0.990522148,9.230720531,1
7628.996129,-0.37554489,-0.942057255,10.34360898,1
7578.405251,0.546273696,-1.004121547,10.87351771,1
6541.005968,-0.672940547,-0.44760172,10.66845057,1
6614.029786,-0.571782438,-0.517649424,10.29899525,1
7723.214692,0.550604948,-0.921049155,10.9658764,1
7935.837226,-0.473386905,-0.641499831,10.85130546,1
7793.647025,0.645896848,-0.795346765,10.97130791,1
7319.959115,-0.754081481,-0.353358311,10.33819686,1
6907.390982,0.403824571,-0.935987743,11.09143821,1
7522.450975,-0.470974628,-0.874451348,9.143979341,1
8726.967041,-0.455696231,-0.922062175,9.329471082,1
6251.956387,0.601823023,-0.710216402,9.960215498,1
7114.563462,-0.388226844,-0.75861501,9.153379563,1
7879.493677,0.504477673,-0.829074309,9.948367608,1
7658.6282,-0.460419331,-0.73473808,9.267856345,1
7728.653922,0.66798763,-0.609570313,9.890263543,1
7968.308027,-0.485082394,-0.723621727,9.265419921,1
8011.51524,-0.64330374,-0.716675803,9.349663685,1
7743.112749,0.378673586,-1.017467043,10.02414505,1
7731.566214,-0.515586479,-0.852821109,9.430480591,1
7020.404672,0.586417271,-0.798968018,10.25792172,1
6636.397298,-0.699665224,-0.548149732,9.531708908,1
6588.25005,0.605703937,-0.765482433,10.26025333,1
7940.626187,-0.208507248,-0.996972145,9.674728362,1
14152.94688,-0.206823488,-1.394448063,10.46143814,1
8918.298743,-0.120660319,-1.201338568,9.773964674,1
6711.343191,0.452030774,-0.991292374,10.40618075,1
7780.626822,-0.613991195,-0.815263586,9.62462713,1
6850.528531,-0.634252584,-0.280741275,10.34249119,1
6413.825154,-0.939590746,0.072572896,10.9496789,1
8587.174205,0.312413522,-1.32709414,11.06927346,1
6048.322661,-0.867605568,-0.198226016,10.34378013,1
7667.747274,0.368717676,-1.07639459,10.95043371,1
8364.956925,-0.604435641,-0.587841445,10.82940166,1
8443.855913,0.463608759,-1.075317766,10.98207538,1
15553.18479,-0.248467427,-1.367376969,10.23129222,1
10171.79289,-0.661314425,-0.24344572,10.01225763,1
7469.772986,-0.906820053,-0.197166266,10.85986627,1
11938.32167,0.345637323,-1.560898447,10.93034377,1
7187.780692,-0.776608241,-0.201596835,10.35864257,1
11375.03412,0.293692836,-1.49789791,11.00290324,1
7441.887242,-0.780851922,-0.375106117,10.76460408,1
9142.11338,0.443654664,-1.337107444,11.00546725,1
7502.22268,-0.956327651,-0.202467679,10.38073414,1
11752.16827,0.342099928,-1.560282562,11.051893,1
8605.484766,-0.871718322,-0.539153449,9.869858124,1
12586.60553,0.502505783,-1.446894385,10.47440909,1
9211.174081,-0.797280999,-0.548614314,9.917530608,1
12491.74816,0.542468732,-1.332204412,10.52012643,1
12690.8236,0.53487554,-1.44207237,10.50001341,1
8473.898994,-0.98174334,-0.196873165,9.906130013,1
12382.85271,0.488631874,-1.467123438,10.48469175,1
11181.47708,-0.420693473,-1.381224009,10.06631419,1
8337.561775,-0.717224308,-0.685129987,10.32746163,1
7260.325837,-0.389150559,-0.599711785,10.34309249,1
6973.351033,-0.535439902,-0.2034876,10.81034112,1
6390.087991,-0.679248919,-0.211280276,10.91596781,1
7969.522663,-0.67158819,0.26876612,9.809026598,1
5864.357142,-0.669534185,0.947648297,10.95291989,1
8428.146566,-0.715513538,-0.454201712,10.96527092,1
10383.9061,-0.983174665,0.384136308,9.581267858,1
5937.55624,-0.700842491,-0.244411894,10.37449776,1
12701.47902,-0.559194365,-0.70536517,11.10271398,1
6796.900441,-0.997150462,0.620859085,10.96056407,1
6582.367108,-0.697562066,-0.101549954,10.33568211,1
6786.152797,-1.051047246,0.814627823,9.717341806,1
6962.596035,-0.734609087,0.285809983,9.37441655,1
7889.968846,-0.856604213,-0.6207576,10.26519772,1
6913.711943,-1.004293366,0.545928127,9.412626613,1
8334.718225,-1.156439693,0.944834858,9.387556113,1
7085.075631,-1.033611274,0.753003461,9.282227741,1
8565.185111,0.297963538,-1.510482349,11.03249295,1
7220.80201,-0.596053791,-0.772806403,10.76262669,1
7027.14014,-0.698185941,-0.031205819,10.88826435,1
6588.031489,-0.878849045,0.100030736,10.34088257,1
8121.464671,0.626669995,-1.088839038,11.07619688,1
10665.49412,-0.607129324,-0.683769947,10.38764204,1
17065.8882,0.57134674,-1.140900079,10.8544769,1
9023.762076,-0.456917012,-0.896876443,10.33274379,1
17325.47922,0.478201811,-1.395685851,10.68777772,1
9344.421448,-1.040866105,0.184295139,10.28935236,1
18580.30705,0.353108168,-1.591549301,10.65862615,1
17026.0429,0.472722233,-1.48403012,10.7431677,1
10397.19939,-0.879280628,0.050205142,10.29962135,1
17545.89142,0.453704279,-1.322395261,10.8135438,1
15680.64228,-0.739538203,-0.736436473,9.644830813,1
22819.89472,0.610548263,-1.324604005,9.926863399,1
17372.96497,-0.839107842,-0.62658952,9.39477611,1
24349.65203,0.446510834,-1.575381267,9.722467569,1
8188.732778,0.651024537,-0.837539325,11.05599969,1
14713.40467,-1.137408679,0.259023668,9.441271135,1
26045.35229,0.477559172,-1.486872995,9.797865987,1
22351.08483,0.581532891,-1.3524323,9.754686408,1
24733.20799,0.473030837,-1.47089568,9.722641867,1
19372.01363,0.585781858,-1.177271663,10.74485002,1
10540.14917,-0.653877922,-0.474223415,10.88713015,1
21027.10694,0.639836647,-1.097984014,10.73833142,1
11978.60957,-0.737077747,-0.108857826,10.27402477,1
20403.361,0.54785821,-1.331953858,10.87398182,1
10908.32478,-0.530539248,-0.464891395,10.83866995,1
8605.299452,-0.310090537,-0.944207712,10.92605769,1
11697.20301,-0.580693519,-0.359182439,10.29483245,1
17632.90465,0.564559594,-1.336519256,10.90259044,1
10354.38527,-0.836169622,-0.399462947,10.89381206,1
14463.70165,-0.842845955,-0.260758062,9.454322999,1
22725.73637,0.644133611,-1.247910061,9.897850455,1
14031.51056,-1.009159324,-0.037203514,9.298378548,1
22422.25084,0.583796185,-1.321079859,9.820731309,1
23279.60999,0.433849727,-1.43746171,9.693956833,1
17128.52842,-0.545054738,-0.662986538,9.294653162,1
22769.91594,0.611685819,-1.161187659,9.694110259,1
6649.870941,-0.717157655,-0.475878387,10.35393719,1
22669.7407,0.567382991,-1.299286258,9.825103623,1
14215.39543,-0.968390323,-0.113622177,9.567443262,1
7363.179087,0.538519772,-1.13559096,10.94651858,1
6905.237302,-1.041014183,0.465785023,10.30743904,1
8992.344165,-0.232109193,-1.238112014,9.260056766,1
7018.285588,-0.147305836,-1.210588785,9.190332386,1
6393.237857,0.771410619,-0.530751113,9.822342773,1
9516.592039,-0.154103382,-0.153610309,11.15037263,1
7988.053118,-0.015310034,-1.28616813,9.281501802,1
6999.940626,0.894379617,-0.356029742,10.03100845,1
9982.522618,-0.899637098,-0.208399565,10.97629985,1
6912.046723,-0.681540233,-0.410145781,11.08354535,1
9229.327637,-0.842142141,-0.092345301,10.28108012,1
15002.29259,0.509265204,-1.400606486,10.85604827,1
8661.497016,-0.204587157,-1.030058408,9.320809064,1
9049.004058,-0.773908134,-0.219485918,10.81802502,1
14327.33942,0.526189189,-1.447984194,10.96288547,1
9036.196943,-1.060855124,0.153297377,10.25117592,1
16887.47293,0.587509305,-1.252888879,10.94691096,1
15310.08337,0.67668529,-1.079210069,10.95891767,1
9844.931702,-0.907407207,-0.131711801,10.30156732,1
16491.57817,0.389490831,-1.552449305,10.76504959,1
10046.65705,-0.786479974,-0.631443793,10.92718935,1
15741.27959,0.667131257,-1.245188488,10.97357749,1
7730.235177,-1.012455664,0.290393056,10.36075724,1
7383.333295,0.654353644,-0.633646837,10.0117325,1
15401.20063,0.439839596,-1.46050335,11.00702182,1
16286.83576,0.276768148,-1.645650143,10.83396664,1
9501.896496,-1.028308879,-0.09541284,10.3380018,1
16197.39902,0.32934731,-1.648092879,10.85314578,1
13000.78797,-1.125804989,0.295927162,8.627966709,1
19403.78741,0.385227569,-1.648437506,9.322718835,1
9549.809239,-1.377680747,1.102590419,8.76610801,1
19141.3367,0.444335251,-1.546840315,9.378649687,1
13999.62073,-0.928984063,-0.417908669,8.843676134,1
19095.69535,0.405914726,-1.573692868,9.361934487,1
8783.55283,-0.001888834,-1.236741952,9.616348052,1
9870.048447,-1.122462993,0.537017575,8.788478507,1
18554.11606,0.573710561,-1.382134087,9.446718615,1
18317.86332,0.369638861,-1.645291716,9.483318516,1
13148.78582,-1.030595525,-0.30960592,8.869521543,1
8852.848628,-1.201556423,0.658244872,8.914908992,1
19360.3364,0.562077458,-1.450871742,9.572465358,1
11418.20521,-1.120270685,0.209473627,8.972252427,1
18973.19694,0.609018874,-1.369958888,9.614277531,1
11795.5088,-0.977768402,-0.164999902,8.951211061,1
19207.93566,0.601487495,-1.349932941,9.584722202,1
8576.633944,-0.048528078,-1.413521535,9.238408407,1
16745.78772,-0.691342926,-0.971813796,9.034503158,1
20255.66501,0.630516511,-1.366549158,9.553813231,1
17023.38045,-0.596319771,-1.201621088,9.036207556,1
11704.50935,-1.064883073,0.181602209,8.966678514,1
20367.92191,0.543426837,-1.441222534,9.588765992,1
10491.82031,-1.175852042,0.574392851,9.002910599,1
18995.5943,0.652338973,-1.310037603,9.715777343,1
13997.43599,-1.030794146,-0.209492691,9.119464029,1
15449.84395,-0.738048007,-0.771408105,9.17386721,1
19649.8806,0.51662081,-1.446172083,9.664405034,1
7310.360683,0.873490572,-0.621215123,9.888588302,1
15203.88123,-0.824755068,-0.667715134,9.192022569,1
19711.14167,0.632823914,-1.333689827,9.766231223,1
10444.45531,-1.100174012,0.218265901,9.029192543,1
20158.26689,0.410755469,-1.605859755,9.632105455,1
11272.41964,-1.175001015,0.325194526,9.001709319,1
21885.54485,0.437755676,-1.539644963,9.581319142,1
10654.59099,-0.976548988,0.265036232,8.986394756,1
6943.334629,-1.19409999,0.764746861,10.87032967,1
8976.011942,0.075213836,-1.454583733,9.428244666,1
8949.361178,-0.606434658,-0.77653318,10.12973348,1
10073.37816,-0.85146418,-0.332073535,10.1291871,1
10444.77597,-0.695002636,-0.577133029,10.28800725,1
8488.191315,-0.821039536,-0.097564417,10.09610912,1
7653.874324,0.935403122,-0.491686283,10.00533987,1
9507.078852,-0.95610824,-0.016233391,9.695251296,1
13159.01292,-0.955883125,-0.303225963,9.799857833,1
7242.36292,-0.530241102,-0.58066304,10.34891722,1
7892.133577,-0.900916822,-0.125576438,10.692495,1
12502.60337,-0.320141429,-1.118703628,11.07051388,1
7364.27426,-0.278274166,-0.647716707,10.31034882,1
12787.18474,-0.114212692,-1.072970862,11.04160935,1
7873.462575,-0.701444945,-0.442752988,10.67912389,1
11143.27592,-0.36194776,-0.903163587,10.93760622,1
6281.488558,-0.393534739,-0.266656761,9.386110917,1
9079.558807,0.044803365,-1.205205214,9.361242329,1
10747.8145,-0.57090551,-0.435323696,10.01458082,1
6410.953027,-0.663178488,-0.246175426,9.330900121,1
10855.34217,-0.637889502,-0.427603887,10.05322749,1
12480.93505,-0.616111482,-0.69256187,10.00270525,1
12114.9423,-0.623374442,-0.604921519,10.02609253,1
7026.954157,-0.413371977,-0.221096634,9.538728364,1
11918.04386,-0.535841175,-0.695110081,10.02398213,1
7271.68949,-0.468169605,-0.396713765,10.33520583,1
11603.02146,-0.318193039,-0.802611442,10.83347452,1
7304.651301,-0.719366056,-0.58190209,10.80437741,1
7981.456439,-0.431454481,-1.140595342,9.288459368,1
6578.730299,-0.553382359,-0.438774544,10.33417284,1
11276.08139,-0.28469295,-0.943323246,11.11315945,1
7618.343688,-0.997988474,0.163241974,10.75227528,1
11433.78883,-0.385903572,-1.120338782,11.01536776,1
6731.062619,-0.276186042,-0.70826672,9.439540706,1
10763.0099,-0.692179065,-0.343059658,9.630830103,1
12711.86633,-0.465147446,-0.892422416,9.943784696,1
6316.788514,-0.592953292,-0.233132698,9.416826489,1
11798.10388,-0.610050057,-0.547597199,10.01703063,1
8994.291247,-0.822742586,-0.03856351,9.523720445,1
6550.180686,0.721282151,-0.877414787,9.94010146,1
12044.88375,-0.50692251,-0.816085381,10.10874396,1
7213.718875,-0.328631548,-0.808772989,9.50793052,1
13173.69783,-0.511803663,-0.752140521,10.05529912,1
7421.783561,-0.857754948,0.111257606,9.682811485,1
7997.977709,-1.039720681,-0.113208682,10.96572977,1
7963.24718,-0.667383215,-0.673190392,11.18465104,1
12737.83593,-0.447044596,-0.862378525,11.11720376,1
6690.721465,-0.686823122,-0.355736115,11.1293583,1
11389.9956,-0.690240041,-0.551167226,11.1226494,1
6408.186812,-0.614437031,-0.379068966,11.20519445,1
6752.159064,-0.774931496,-0.250650622,10.31490499,1
7518.3701,-0.421538099,-0.49497887,11.0770922,1
8343.364683,-0.243024886,-0.338592797,10.91750514,1
6385.354842,-0.520310073,-0.235618871,11.2040288,1
7280.244194,-0.472517719,-0.795908088,11.0577874,1
6720.602817,-0.97336682,0.026836592,10.399951,1
8397.17349,-0.851777631,-0.495232441,10.43058577,1
7412.202661,-0.708988885,-0.214567925,11.15782131,1
8553.21147,-0.462661527,-0.270787122,10.84235634,1
6836.779277,-0.687272759,-0.301407762,11.13698588,1
7643.798612,-0.592713238,-0.389980783,11.15964879,1
7962.453225,-0.717822546,-0.425927098,10.93456174,1
8093.96998,-0.818589535,-0.511057563,10.46427758,1
7458.242979,-0.524090682,-0.273014132,11.11957176,1
6843.736889,-0.962180543,0.100120948,9.419064764,1
5464.019525,-1.035195362,0.592467421,10.24467935,1
6951.341707,-0.707206099,-0.244579224,9.764191102,1
6647.858676,-0.778556474,-0.291466035,10.39088716,1
7289.667675,-0.853272886,-0.244234888,9.80861729,1
6243.409112,-0.996263969,0.40659466,10.42173872,1
7932.066566,-0.481573974,-0.376456184,9.77765025,1
7034.363307,-0.647768952,-0.318065084,10.65670612,1
5692.113435,-0.898714663,-0.26216791,9.453486723,1
5859.077393,-1.040967172,0.342790129,10.3067655,1
6286.46703,-0.695520749,-0.110392487,9.866771759,1
6309.123475,-0.792548829,0.103660705,10.50317476,1
6838.312393,-0.832073243,-0.206681523,9.901042898,1
5971.293777,-0.799857564,0.149211778,10.49817218,1
6799.074054,-0.57505137,-0.346899505,10.14802336,1
6277.022965,-0.92179081,0.309100474,10.37369855,1
7651.387438,-0.857578016,-0.362622041,9.880964395,1
7009.969528,-0.632043208,-0.361850395,10.34075439,1
6257.711681,0.079928514,-0.490880574,11.03178978,1
6849.938936,-0.65093945,-0.531091046,10.80491156,1
7610.928453,-0.654101199,-0.308594652,10.31308301,1
7175.725369,-1.096223857,0.47044999,10.33365392,1
5499.969436,-0.289660115,-0.31419987,11.15251516,1
6211.681313,-0.888565,0.028372598,10.76317435,1
5879.589,-0.288375476,-0.638336415,11.15422615,1
7477.719833,-0.460788586,-0.639210546,10.35925782,1
6642.642069,0.012913841,-0.476135918,10.97950616,1
7730.24549,-0.165103421,-0.639231368,9.414372875,1
6869.525985,-0.249447671,-0.731828845,9.989477525,1
6123.96494,-0.645125682,0.106458347,9.258035433,1
5336.768656,-0.466841434,-0.053569999,9.993413948,1
5741.552568,-0.520052117,-0.226151834,9.420619413,1
6167.963093,-0.264757408,-0.767223248,10.03985053,1
7186.820841,-0.066930122,-0.537567885,9.609302719,1
7182.914189,-0.3332833,-0.583085589,9.302443014,1
5914.41764,-0.463181266,-0.280991888,10.38548847,1
6358.993141,-0.119580306,-0.293318119,11.03178873,1
7745.767342,-0.614196332,-0.490426288,10.96114627,1
6009.793411,-0.242813101,-0.661657563,11.20029457,1
7219.262374,-0.820783057,-0.30919048,10.368666,1
6275.625592,-0.225243655,-0.567614455,11.19792499,1
5912.603926,-0.407253485,-0.603627657,11.20531224,1
6991.837604,-0.782398385,-0.156189313,10.34326764,1
6393.23724,-0.222139904,-0.414173681,11.15741391,1
7354.893347,-0.289845321,-0.961453429,9.771191433,1
6273.05275,-0.624876409,-0.579237833,9.274109984,1
5659.847295,-0.636793488,-0.379446317,9.257689585,1
6837.440717,-0.490941049,-0.702948012,9.803512262,1
6315.291417,-0.383778968,-0.546263632,9.183231847,1
5952.706048,-0.206000874,-0.138540527,9.983343688,1
6682.053172,-0.228552032,-0.736401734,9.409882014,1
8553.5944,-0.693327631,-0.623058692,10.29457968,1
8600.927832,-0.36888537,-0.944995806,10.20793733,1
6744.609961,0.15179231,-0.446892269,10.71021392,1
7876.517753,-0.761547025,-0.326361683,10.7933252,1
6199.577744,-0.424028171,-0.196332302,11.03260216,1
5638.46752,-0.143658824,-0.14208592,10.98772015,1
7779.725456,-0.481335613,-0.692145584,10.72445293,1
6928.852087,-0.222132792,-0.852845391,10.58306751,1
4881.635255,-0.188067535,0.01525013,10.95758728,1
7257.154018,-0.637908019,-0.58005482,10.41760999,1
5523.188431,0.280836945,-0.358545031,10.96094545,1
7738.108876,-0.597993116,-0.65795994,10.37226842,1
8998.302402,0.487460295,-0.910342894,10.78227811,1
5533.200222,0.148060934,-0.449811528,10.8788316,1
7133.015841,-0.23874524,-0.567421538,10.34021966,1
4709.404547,0.040825073,0.046352257,10.78103971,1
6804.970469,-0.898268182,-0.091378819,10.53590598,1
7133.84538,-0.641049457,-0.467080696,9.844154869,1
6747.374253,-0.263337927,-0.437522847,9.949143677,1
6392.246771,0.215728031,-0.415056727,10.35049631,1
5971.652597,-0.254770609,-0.244344594,10.2218658,1
5208.355215,-0.20265521,-0.312551732,10.422257,1
8071.422447,-0.772420055,-0.280501587,9.839748727,1
9902.539414,-0.678817781,-0.325438755,10.3515082,1
5189.387669,0.097808324,-0.48887293,10.38888298,1
8114.871175,-0.440324602,-0.658314485,9.622915695,1
5625.51139,-0.06915799,-0.670674427,10.30660019,1
7980.529336,-0.506089924,-0.469559823,9.694851437,1
8770.973501,-0.766735792,0.240831905,9.298748517,1
8693.721012,-0.481456451,-0.457990541,9.933738129,1
6980.404648,-0.422925588,-0.464523303,9.88217476,1
9175.165371,-0.227815,-0.579673184,9.350267793,1
6683.516769,-0.375591796,-0.453907379,9.985516526,1
7209.862776,-1.033109467,0.453282272,9.298796092,1
11285.00998,0.191903561,-0.682461358,10.89648152,1
6684.485071,-0.492695871,-0.340990956,10.01309343,1
9018.024817,-0.081409978,-0.597479949,9.791766843,1
7811.5058,-0.406529569,-0.679408818,9.802854684,1
5490.11012,-0.853098645,-0.097886933,10.91599827,1
8749.396687,0.457060805,-1.269641268,10.9113588,1
8527.243368,0.486408481,-1.045234582,11.10475742,1
8862.736543,0.377460204,-1.166937186,11.0768403,1
9025.68641,0.173560015,-1.402297019,11.13003163,1
